iter	Passed	Remaining
3225	57246	120207
3226	57264	120188
3227	57280	120168
3228	57296	120145
3229	57315	120130
3230	57333	120115
3231	57351	120096
3232	57366	120074
3233	57383	120054
3234	57399	120033
3235	57416	120013
3236	57435	119998
3237	57452	119979
3238	57469	119961
3239	57488	119946
3240	57507	119930
3241	57525	119913
3242	57545	119899
3243	57564	119884
3244	57584	119870
3245	57603	119856
3246	57622	119842
3247	57640	119824
3248	57660	119810
3249	57676	119789
3250	57697	119778
3251	57717	119765
3252	57735	119747
3253	57754	119732
3254	57770	119712
3255	57787	119692
3256	57804	119673
3257	57821	119654
3258	57839	119636
3259	57854	119614
3260	57870	119592
3261	57888	119574
3262	57903	119551
3263	57922	119536
3264	57940	119518
3265	57956	119497
3266	57973	119477
3267	57991	119461
3268	58008	119441
3269	58023	119419
3270	58040	119398
3271	58056	119378
3272	58074	119360
3273	58092	119343
3274	58110	119326
3275	58126	119304
3276	58144	119287
3277	58161	119268
3278	58181	119254
3279	58197	119233
3280	58212	119210
3281	58230	119194
3282	58248	119175
3283	58266	119158
3284	58283	119139
3285	58301	119123
3286	58320	119107
3287	58338	119089
3288	58354	119069
3289	58372	119051
3290	58387	119028
3291	58403	119006
3292	58420	118988
3293	58439	118972
3294	58456	118953
3295	58474	118935
3296	58494	118922
3297	58515	118911
3298	58535	118897
3299	58555	118885
3300	58581	118885
3301	58599	118868
3302	58619	118853
3303	58637	118837
3304	58655	118820
3305	58675	118806
3306	58692	118788
3307	58709	118767
3308	58728	118752
3309	58744	118731
3310	58760	118710
3311	58779	118694
3312	58797	118676
3313	58813	118655
3314	58830	118636
3315	58846	118616
3316	58861	118592
3317	58878	118573
3318	58895	118553
3319	58913	118537
3320	58931	118520
3321	58949	118501
3322	58965	118481
3323	58982	118462
3324	58998	118439
3325	59014	118418
3326	59029	118396
3327	59045	118374
3328	59063	118356
3329	59079	118336
3330	59096	118316
3331	59113	118297
3332	59129	118276
3333	59146	118256
3334	59165	118241
3335	59184	118227
3336	59203	118211
3337	59221	118194
3338	59236	118170
3339	59250	118146
3340	59265	118123
3341	59281	118101
3342	59301	118087
3343	59317	118066
3344	59333	118045
3345	59349	118024
3346	59367	118007
3347	59383	117987
3348	59400	117967
3349	59415	117944
3350	59432	117925
3351	59451	117909
3352	59471	117896
3353	59488	117876
3354	59504	117855
3355	59520	117834
3356	59535	117812
3357	59551	117790
3358	59568	117770
3359	59586	117755
3360	59604	117737
3361	59623	117722
3362	59641	117703
3363	59659	117687
3364	59679	117673
3365	59696	117654
3366	59712	117634
3367	59731	117618
3368	59748	117600
3369	59765	117581
3370	59781	117559
3371	59799	117542
3372	59816	117522
3373	59833	117504
3374	59848	117481
3375	59866	117463
3376	59883	117444
3377	59900	117425
3378	59920	117412
3379	59939	117397
3380	59956	117377
3381	59976	117363
3382	59994	117346
3383	60010	117325
3384	60028	117308
3385	60046	117291
3386	60063	117271
3387	60079	117250
3388	60095	117229
3389	60111	117208
3390	60126	117185
3391	60143	117166
3392	60162	117151
3393	60180	117133
3394	60198	117117
3395	60215	117096
3396	60231	117076
3397	60249	117059
3398	60265	117038
3399	60282	117018
3400	60302	117005
3401	60320	116987
3402	60337	116968
3403	60354	116949
3404	60370	116929
3405	60387	116908
3406	60403	116888
3407	60421	116870
3408	60438	116852
3409	60455	116832
3410	60474	116818
3411	60491	116798
3412	60508	116780
3413	60524	116758
3414	60540	116737
3415	60556	116716
3416	60577	116704
3417	60594	116685
3418	60610	116665
3419	60626	116644
3420	60642	116622
3421	60658	116602
3422	60673	116578
3423	60688	116555
3424	60704	116534
3425	60722	116516
3426	60738	116497
3427	60757	116481
3428	60774	116462
3429	60789	116440
3430	60808	116423
3431	60825	116405
3432	60845	116391
3433	60863	116373
3434	60881	116356
3435	60900	116342
3436	60917	116323
3437	60937	116308
3438	60953	116289
3439	60969	116266
3440	60984	116244
3441	61002	116226
3442	61018	116206
3443	61034	116185
3444	61051	116165
3445	61067	116144
3446	61085	116128
3447	61104	116112
3448	61119	116090
3449	61136	116071
3450	61158	116061
3451	61180	116051
3452	61200	116038
3453	61224	116032
3454	61248	116026
3455	61269	116014
3456	61291	116006
3457	61312	115994
3458	61333	115981
3459	61351	115965
3460	61370	115949
3461	61389	115933
3462	61407	115916
3463	61427	115903
3464	61446	115888
3465	61464	115871
3466	61485	115859
3467	61503	115841
3468	61521	115825
3469	61538	115806
3470	61554	115785
3471	61571	115766
3472	61590	115750
3473	61607	115730
3474	61624	115712
3475	61640	115691
3476	61659	115676
3477	61676	115656
3478	61694	115639
3479	61710	115618
3480	61730	115604
3481	61748	115588
3482	61767	115572
3483	61784	115553
3484	61803	115538
3485	61821	115520
3486	61837	115499
3487	61855	115482
3488	61875	115468
3489	61891	115448
3490	61908	115428
3491	61925	115410
3492	61941	115388
3493	61958	115369
3494	61975	115351
3495	61992	115332
3496	62007	115309
3497	62023	115287
3498	62040	115268
3499	62056	115247
3500	62075	115231
3501	62093	115215
3502	62109	115194
3503	62126	115175
3504	62145	115160
3505	62160	115136
3506	62174	115113
3507	62189	115089
3508	62205	115067
3509	62220	115046
3510	62238	115028
3511	62252	115004
3512	62268	114983
3513	62287	114967
3514	62305	114950
3515	62324	114934
3516	62342	114917
3517	62359	114899
3518	62378	114883
3519	62396	114866
3520	62412	114845
3521	62431	114829
3522	62453	114820
3523	62473	114807
3524	62493	114792
3525	62512	114776
3526	62530	114760
3527	62548	114742
3528	62568	114728
3529	62588	114715
3530	62607	114700
3531	62623	114680
3532	62641	114662
3533	62656	114640
3534	62673	114620
3535	62690	114601
3536	62706	114580
3537	62721	114558
3538	62737	114536
3539	62753	114517
3540	62773	114502
3541	62791	114485
3542	62810	114469
3543	62826	114448
3544	62841	114426
3545	62857	114404
3546	62872	114382
3547	62889	114363
3548	62906	114344
3549	62923	114326
3550	62942	114310
3551	62958	114289
3552	62976	114272
3553	62993	114253
3554	63009	114232
3555	63026	114212
3556	63041	114190
3557	63055	114165
3558	63069	114141
3559	63086	114123
3560	63102	114102
3561	63117	114078
3562	63136	114063
3563	63154	114046
3564	63169	114023
3565	63185	114002
3566	63202	113984
3567	63220	113966
3568	63236	113946
3569	63255	113930
3570	63273	113914
3571	63292	113897
3572	63308	113876
3573	63324	113855
3574	63342	113839
3575	63359	113819
3576	63375	113800
3577	63392	113780
3578	63410	113762
3579	63427	113744
3580	63448	113731
3581	63465	113713
3582	63482	113694
3583	63502	113680
3584	63517	113658
3585	63533	113637
3586	63551	113619
3587	63567	113600
3588	63584	113580
3589	63603	113564
3590	63620	113546
3591	63639	113530
3592	63658	113514
3593	63675	113496
3594	63693	113478
3595	63709	113458
3596	63725	113438
3597	63746	113425
3598	63764	113408
3599	63784	113395
3600	63807	113385
3601	63824	113366
3602	63841	113348
3603	63859	113330
3604	63878	113315
3605	63898	113302
3606	63916	113285
3607	63938	113273
3608	63961	113265
3609	63980	113251
3610	64002	113240
3611	64020	113223
3612	64038	113205
3613	64055	113187
3614	64075	113173
3615	64093	113156
3616	64114	113144
3617	64142	113144
3618	64159	113126
3619	64175	113104
3620	64193	113087
3621	64211	113069
3622	64227	113050
3623	64243	113029
3624	64260	113009
3625	64277	112990
3626	64295	112973
3627	64311	112952
3628	64327	112932
3629	64344	112912
3630	64358	112889
3631	64377	112873
3632	64393	112853
3633	64412	112836
3634	64428	112816
3635	64446	112798
3636	64462	112778
3637	64480	112761
3638	64498	112743
3639	64517	112728
3640	64535	112711
3641	64552	112692
3642	64570	112674
3643	64589	112659
3644	64609	112646
3645	64629	112631
3646	64648	112616
3647	64665	112598
3648	64682	112579
3649	64700	112561
3650	64719	112546
3651	64737	112528
3652	64755	112511
3653	64773	112493
3654	64793	112479
3655	64812	112465
3656	64833	112452
3657	64853	112438
3658	64874	112427
3659	64893	112411
3660	64912	112395
3661	64930	112378
3662	64950	112364
3663	64970	112351
3664	64990	112336
3665	65008	112318
3666	65026	112303
3667	65044	112285
3668	65061	112265
3669	65079	112249
3670	65098	112232
3671	65118	112219
3672	65137	112203
3673	65152	112181
3674	65169	112161
3675	65188	112146
3676	65205	112127
3677	65223	112110
3678	65243	112096
3679	65260	112078
3680	65277	112058
3681	65294	112040
3682	65310	112019
3683	65329	112003
3684	65346	111985
3685	65363	111964
3686	65382	111949
3687	65398	111928
3688	65414	111908
3689	65433	111892
3690	65451	111876
3691	65467	111855
3692	65482	111833
3693	65498	111812
3694	65514	111791
3695	65532	111773
3696	65547	111750
3697	65563	111730
3698	65582	111716
3699	65597	111692
3700	65616	111678
3701	65634	111659
3702	65650	111640
3703	65667	111620
3704	65684	111600
3705	65700	111581
3706	65717	111562
3707	65734	111542
3708	65750	111522
3709	65768	111505
3710	65785	111486
3711	65804	111471
3712	65823	111454
3713	65838	111431
3714	65853	111410
3715	65868	111388
3716	65884	111367
3717	65900	111346
3718	65916	111325
3719	65931	111303
3720	65947	111283
3721	65963	111262
3722	65982	111247
3723	66002	111233
3724	66021	111217
3725	66040	111201
3726	66059	111186
3727	66080	111174
3728	66100	111160
3729	66122	111148
3730	66140	111132
3731	66158	111115
3732	66178	111101
3733	66196	111084
3734	66214	111066
3735	66232	111049
3736	66249	111030
3737	66266	111011
3738	66285	110995
3739	66303	110978
3740	66320	110960
3741	66336	110939
3742	66353	110920
3743	66371	110903
3744	66389	110885
3745	66407	110868
3746	66428	110855
3747	66445	110836
3748	66461	110816
3749	66478	110797
3750	66499	110785
3751	66517	110767
3752	66533	110747
3753	66548	110725
3754	66565	110705
3755	66581	110685
3756	66596	110663
3757	66612	110643
3758	66629	110623
3759	66647	110606
3760	66666	110591
3761	66683	110571
3762	66703	110558
3763	66721	110540
3764	66739	110524
3765	66758	110507
3766	66774	110487
3767	66792	110469
3768	66807	110447
3769	66824	110429
3770	66840	110408
3771	66856	110388
3772	66872	110366
3773	66890	110349
3774	66907	110331
3775	66922	110309
3776	66939	110289
3777	66958	110274
3778	66974	110254
3779	66992	110235
3780	67008	110215
3781	67025	110196
3782	67042	110177
3783	67058	110156
3784	67073	110135
3785	67089	110115
3786	67106	110095
3787	67123	110077
3788	67141	110059
3789	67157	110039
3790	67175	110021
3791	67190	109999
3792	67205	109977
3793	67222	109958
3794	67237	109937
3795	67252	109915
3796	67268	109893
3797	67284	109873
3798	67302	109855
3799	67319	109836
3800	67339	109822
3801	67355	109803
3802	67372	109782
3803	67389	109764
3804	67404	109743
3805	67428	109734
3806	67445	109715
3807	67461	109696
3808	67478	109676
3809	67494	109657
3810	67512	109638
3811	67530	109621
3812	67547	109602
3813	67563	109582
3814	67582	109566
3815	67602	109553
3816	67620	109535
3817	67638	109517
3818	67653	109495
3819	67670	109477
3820	67686	109457
3821	67703	109438
3822	67718	109415
3823	67735	109396
3824	67751	109375
3825	67766	109354
3826	67782	109333
3827	67797	109312
3828	67813	109291
3829	67829	109270
3830	67845	109250
3831	67861	109229
3832	67878	109210
3833	67894	109191
3834	67909	109169
3835	67925	109147
3836	67940	109126
3837	67955	109104
3838	67973	109086
3839	67990	109067
3840	68006	109046
3841	68022	109026
3842	68038	109006
3843	68053	108985
3844	68070	108965
3845	68087	108947
3846	68105	108930
3847	68122	108911
3848	68138	108890
3849	68156	108873
3850	68175	108858
3851	68193	108840
3852	68210	108821
3853	68226	108801
3854	68243	108783
3855	68262	108766
3856	68280	108749
3857	68297	108730
3858	68314	108711
3859	68332	108693
3860	68348	108674
3861	68364	108653
3862	68379	108631
3863	68394	108609
3864	68411	108591
3865	68428	108572
3866	68447	108556
3867	68467	108542
3868	68487	108527
3869	68506	108512
3870	68522	108492
3871	68541	108476
3872	68560	108461
3873	68577	108443
3874	68596	108427
3875	68614	108410
3876	68632	108392
3877	68647	108370
3878	68664	108351
3879	68681	108332
3880	68699	108314
3881	68714	108293
3882	68730	108272
3883	68746	108252
3884	68761	108230
3885	68778	108212
3886	68795	108193
3887	68812	108174
3888	68826	108151
3889	68842	108130
3890	68858	108109
3891	68874	108089
3892	68889	108067
3893	68904	108046
3894	68919	108024
3895	68934	108002
3896	68949	107980
3897	68966	107961
3898	68984	107944
3899	69000	107923
3900	69018	107906
3901	69034	107885
3902	69052	107868
3903	69071	107853
3904	69087	107832
3905	69106	107816
3906	69122	107797
3907	69139	107778
3908	69153	107755
3909	69172	107738
3910	69187	107716
3911	69201	107693
3912	69216	107671
3913	69232	107652
3914	69248	107631
3915	69264	107611
3916	69281	107592
3917	69299	107575
3918	69316	107555
3919	69333	107538
3920	69349	107517
3921	69365	107497
3922	69381	107476
3923	69399	107458
3924	69414	107437
3925	69431	107419
3926	69448	107400
3927	69465	107380
3928	69480	107358
3929	69495	107337
3930	69510	107315
3931	69525	107294
3932	69541	107274
3933	69559	107256
3934	69577	107239
3935	69594	107220
3936	69613	107204
3937	69631	107187
3938	69648	107168
3939	69666	107151
3940	69684	107135
3941	69704	107120
3942	69723	107104
3943	69740	107086
3944	69757	107067
3945	69774	107049
3946	69791	107029
3947	69808	107011
3948	69828	106997
3949	69843	106974
3950	69861	106957
3951	69878	106939
3952	69895	106920
3953	69914	106904
3954	69931	106886
3955	69950	106871
3956	69968	106853
3957	69987	106837
3958	70005	106820
3959	70021	106801
3960	70040	106784
3961	70059	106768
3962	70080	106756
3963	70101	106743
3964	70119	106726
3965	70138	106711
3966	70157	106694
3967	70175	106677
3968	70193	106660
3969	70210	106642
3970	70229	106627
3971	70245	106606
3972	70260	106583
3973	70276	106564
3974	70293	106545
3975	70309	106525
3976	70327	106508
3977	70343	106487
3978	70359	106466
3979	70375	106448
3980	70395	106433
3981	70412	106415
3982	70432	106399
3983	70451	106384
3984	70467	106364
3985	70485	106347
3986	70503	106330
3987	70515	106303
3988	70530	106282
3989	70548	106264
3990	70565	106245
3991	70582	106227
3992	70598	106206
3993	70614	106186
3994	70630	106167
3995	70647	106147
3996	70664	106128
3997	70681	106110
3998	70696	106089
3999	70715	106072
4000	70732	106054
4001	70749	106035
4002	70765	106016
4003	70782	105996
4004	70799	105978
4005	70814	105957
4006	70832	105938
4007	70848	105919
4008	70863	105897
4009	70879	105876
4010	70896	105858
4011	70913	105839
4012	70931	105822
4013	70949	105805
4014	70967	105788
4015	70984	105769
4016	71002	105752
4017	71019	105734
4018	71039	105720
4019	71059	105705
4020	71078	105689
4021	71099	105677
4022	71116	105658
4023	71132	105637
4024	71148	105617
4025	71164	105597
4026	71179	105576
4027	71198	105560
4028	71216	105543
4029	71235	105527
4030	71253	105509
4031	71271	105492
4032	71293	105482
4033	71311	105464
4034	71330	105448
4035	71348	105431
4036	71366	105414
4037	71385	105398
4038	71404	105383
4039	71422	105366
4040	71438	105346
4041	71455	105327
4042	71472	105308
4043	71489	105289
4044	71505	105269
4045	71520	105247
4046	71538	105231
4047	71558	105216
4048	71574	105196
4049	71591	105177
4050	71610	105162
4051	71627	105142
4052	71646	105127
4053	71664	105110
4054	71680	105090
4055	71699	105074
4056	71718	105058
4057	71737	105042
4058	71754	105024
4059	71773	105008
4060	71790	104990
4061	71810	104975
4062	71828	104958
4063	71847	104943
4064	71863	104923
4065	71880	104904
4066	71899	104888
4067	71917	104871
4068	71936	104854
4069	71952	104835
4070	71969	104816
4071	71986	104796
4072	72001	104776
4073	72017	104755
4074	72035	104738
4075	72053	104721
4076	72072	104705
4077	72088	104685
4078	72104	104665
4079	72121	104646
4080	72137	104627
4081	72153	104607
4082	72169	104586
4083	72184	104564
4084	72200	104544
4085	72215	104523
4086	72232	104505
4087	72250	104486
4088	72266	104466
4089	72284	104450
4090	72300	104430
4091	72317	104411
4092	72332	104390
4093	72352	104375
4094	72369	104356
4095	72389	104342
4096	72407	104326
4097	72428	104313
4098	72447	104297
4099	72465	104279
4100	72489	104270
4101	72507	104254
4102	72526	104238
4103	72544	104221
4104	72561	104202
4105	72578	104184
4106	72595	104164
4107	72614	104148
4108	72630	104129
4109	72648	104111
4110	72664	104091
4111	72680	104072
4112	72697	104052
4113	72712	104031
4114	72729	104012
4115	72744	103991
4116	72761	103973
4117	72778	103953
4118	72795	103934
4119	72812	103916
4120	72827	103895
4121	72844	103877
4122	72860	103856
4123	72877	103837
4124	72893	103817
4125	72910	103799
4126	72924	103776
4127	72939	103755
4128	72957	103738
4129	72972	103716
4130	72987	103695
4131	73003	103675
4132	73018	103653
4133	73035	103634
4134	73052	103616
4135	73071	103600
4136	73089	103582
4137	73105	103562
4138	73122	103543
4139	73139	103525
4140	73155	103506
4141	73172	103487
4142	73190	103469
4143	73210	103456
4144	73227	103436
4145	73244	103418
4146	73261	103400
4147	73280	103384
4148	73299	103369
4149	73317	103351
4150	73336	103335
4151	73355	103319
4152	73374	103303
4153	73391	103285
4154	73407	103265
4155	73424	103246
4156	73438	103224
4157	73456	103206
4158	73472	103186
4159	73489	103167
4160	73504	103146
4161	73523	103130
4162	73540	103111
4163	73558	103095
4164	73574	103074
4165	73591	103055
4166	73606	103035
4167	73624	103018
4168	73643	103001
4169	73661	102984
4170	73679	102967
4171	73698	102951
4172	73718	102937
4173	73734	102916
4174	73751	102898
4175	73770	102883
4176	73789	102867
4177	73807	102849
4178	73824	102831
4179	73841	102812
4180	73857	102792
4181	73875	102774
4182	73891	102755
4183	73906	102734
4184	73924	102716
4185	73940	102696
4186	73957	102678
4187	73975	102661
4188	73992	102642
4189	74009	102624
4190	74027	102606
4191	74044	102587
4192	74065	102575
4193	74085	102560
4194	74107	102549
4195	74127	102535
4196	74149	102522
4197	74165	102502
4198	74182	102484
4199	74197	102463
4200	74215	102445
4201	74235	102432
4202	74256	102417
4203	74275	102403
4204	74295	102388
4205	74313	102370
4206	74331	102353
4207	74349	102337
4208	74370	102323
4209	74387	102304
4210	74403	102285
4211	74422	102268
4212	74439	102249
4213	74458	102235
4214	74474	102214
4215	74492	102197
4216	74509	102179
4217	74525	102158
4218	74542	102140
4219	74558	102120
4220	74574	102100
4221	74590	102080
4222	74607	102062
4223	74625	102045
4224	74641	102024
4225	74657	102004
4226	74674	101986
4227	74689	101964
4228	74704	101944
4229	74722	101925
4230	74738	101906
4231	74754	101886
4232	74772	101869
4233	74789	101850
4234	74805	101830
4235	74821	101810
4236	74836	101790
4237	74852	101770
4238	74868	101749
4239	74886	101732
4240	74902	101713
4241	74922	101698
4242	74939	101679
4243	74957	101662
4244	74974	101643
4245	74993	101627
4246	75010	101608
4247	75029	101593
4248	75048	101577
4249	75066	101559
4250	75085	101544
4251	75102	101526
4252	75121	101510
4253	75137	101489
4254	75153	101470
4255	75168	101448
4256	75183	101427
4257	75199	101408
4258	75215	101388
4259	75230	101366
4260	75244	101344
4261	75258	101322
4262	75274	101301
4263	75288	101279
4264	75303	101258
4265	75318	101237
4266	75336	101219
4267	75353	101200
4268	75372	101185
4269	75389	101167
4270	75406	101148
4271	75423	101130
4272	75442	101113
4273	75459	101095
4274	75478	101079
4275	75498	101064
4276	75516	101047
4277	75535	101031
4278	75553	101014
4279	75570	100995
4280	75586	100976
4281	75606	100962
4282	75634	100958
4283	75665	100957
4284	75694	100955
4285	75719	100947
4286	75742	100936
4287	75769	100931
4288	75796	100926
4289	75821	100918
4290	75840	100902
4291	75860	100887
4292	75878	100871
4293	75901	100860
4294	75924	100849
4295	75941	100831
4296	75959	100813
4297	75975	100794
4298	75993	100776
4299	76011	100759
4300	76034	100748
4301	76054	100733
4302	76072	100716
4303	76089	100698
4304	76109	100683
4305	76125	100664
4306	76143	100646
4307	76158	100625
4308	76174	100605
4309	76191	100587
4310	76209	100569
4311	76228	100553
4312	76246	100537
4313	76264	100519
4314	76282	100502
4315	76298	100482
4316	76314	100462
4317	76332	100445
4318	76349	100426
4319	76368	100409
4320	76384	100390
4321	76402	100373
4322	76421	100356
4323	76440	100341
4324	76458	100324
4325	76476	100306
4326	76496	100292
4327	76514	100275
4328	76531	100255
4329	76549	100238
4330	76565	100219
4331	76584	100203
4332	76603	100187
4333	76618	100166
4334	76637	100149
4335	76655	100132
4336	76671	100112
4337	76686	100092
4338	76701	100071
4339	76716	100050
4340	76733	100031
4341	76748	100010
4342	76764	99989
4343	76779	99969
4344	76797	99951
4345	76812	99929
4346	76827	99908
4347	76845	99892
4348	76861	99872
4349	76879	99854
4350	76898	99839
4351	76915	99820
4352	76931	99800
4353	76946	99779
4354	76962	99759
4355	76978	99739
4356	76996	99722
4357	77012	99702
4358	77030	99686
4359	77048	99668
4360	77064	99647
4361	77080	99628
4362	77100	99614
4363	77117	99595
4364	77133	99576
4365	77150	99557
4366	77168	99539
4367	77188	99525
4368	77208	99510
4369	77226	99493
4370	77243	99474
4371	77260	99456
4372	77276	99436
4373	77293	99418
4374	77307	99395
4375	77324	99377
4376	77342	99359
4377	77360	99342
4378	77375	99321
4379	77392	99302
4380	77408	99283
4381	77425	99264
4382	77443	99246
4383	77459	99227
4384	77475	99207
4385	77493	99190
4386	77512	99173
4387	77528	99154
4388	77544	99134
4389	77561	99116
4390	77577	99096
4391	77595	99079
4392	77610	99058
4393	77625	99036
4394	77639	99014
4395	77654	98993
4396	77668	98971
4397	77684	98951
4398	77701	98932
4399	77719	98915
4400	77736	98897
4401	77755	98880
4402	77772	98862
4403	77791	98847
4404	77808	98828
4405	77825	98809
4406	77839	98787
4407	77856	98768
4408	77871	98748
4409	77888	98729
4410	77904	98709
4411	77921	98691
4412	77938	98672
4413	77953	98651
4414	77970	98632
4415	77986	98613
4416	78005	98597
4417	78023	98580
4418	78043	98565
4419	78060	98547
4420	78078	98530
4421	78097	98513
4422	78114	98495
4423	78134	98480
4424	78152	98462
4425	78170	98446
4426	78189	98430
4427	78208	98414
4428	78227	98397
4429	78242	98377
4430	78260	98359
4431	78281	98346
4432	78297	98327
4433	78313	98307
4434	78333	98292
4435	78350	98273
4436	78369	98257
4437	78384	98236
4438	78401	98218
4439	78418	98199
4440	78435	98181
4441	78451	98161
4442	78468	98142
4443	78484	98123
4444	78501	98105
4445	78519	98088
4446	78538	98071
4447	78555	98053
4448	78572	98034
4449	78589	98015
4450	78608	98000
4451	78625	97981
4452	78643	97964
4453	78659	97944
4454	78675	97924
4455	78691	97905
4456	78708	97886
4457	78724	97867
4458	78741	97849
4459	78758	97829
4460	78775	97811
4461	78789	97789
4462	78806	97770
4463	78823	97753
4464	78841	97734
4465	78857	97715
4466	78875	97698
4467	78893	97680
4468	78909	97661
4469	78925	97642
4470	78942	97622
4471	78957	97602
4472	78975	97584
4473	78991	97565
4474	79009	97548
4475	79026	97529
4476	79044	97512
4477	79060	97492
4478	79077	97474
4479	79094	97455
4480	79111	97437
4481	79127	97417
4482	79143	97398
4483	79159	97378
4484	79177	97361
4485	79192	97340
4486	79210	97322
4487	79227	97304
4488	79246	97288
4489	79263	97269
4490	79281	97252
4491	79298	97234
4492	79316	97216
4493	79337	97204
4494	79356	97187
4495	79374	97170
4496	79392	97153
4497	79411	97137
4498	79429	97119
4499	79446	97101
4500	79465	97085
4501	79486	97071
4502	79502	97051
4503	79519	97033
4504	79536	97015
4505	79550	96993
4506	79566	96973
4507	79583	96954
4508	79600	96936
4509	79617	96918
4510	79635	96900
4511	79653	96882
4512	79672	96867
4513	79687	96846
4514	79702	96826
4515	79718	96806
4516	79734	96786
4517	79750	96766
4518	79766	96747
4519	79781	96726
4520	79797	96706
4521	79811	96685
4522	79827	96664
4523	79842	96644
4524	79858	96624
4525	79873	96604
4526	79889	96584
4527	79906	96565
4528	79922	96546
4529	79938	96526
4530	79952	96504
4531	79969	96485
4532	79987	96468
4533	80005	96451
4534	80022	96432
4535	80038	96412
4536	80054	96393
4537	80070	96373
4538	80088	96356
4539	80106	96339
4540	80124	96322
4541	80141	96304
4542	80159	96286
4543	80175	96267
4544	80193	96249
4545	80209	96230
4546	80225	96210
4547	80241	96191
4548	80258	96172
4549	80277	96156
4550	80296	96140
4551	80315	96125
4552	80332	96106
4553	80349	96087
4554	80366	96069
4555	80383	96051
4556	80401	96033
4557	80419	96016
4558	80437	95998
4559	80454	95980
4560	80473	95964
4561	80491	95947
4562	80509	95930
4563	80528	95913
4564	80544	95894
4565	80561	95876
4566	80577	95856
4567	80592	95835
4568	80609	95817
4569	80625	95797
4570	80641	95778
4571	80658	95759
4572	80673	95739
4573	80688	95718
4574	80704	95698
4575	80720	95678
4576	80735	95658
4577	80751	95639
4578	80767	95619
4579	80783	95600
4580	80802	95583
4581	80819	95564
4582	80835	95546
4583	80853	95528
4584	80872	95512
4585	80889	95494
4586	80909	95478
4587	80927	95461
4588	80945	95445
4589	80961	95425
4590	80979	95407
4591	80997	95391
4592	81013	95371
4593	81031	95354
4594	81047	95334
4595	81064	95315
4596	81078	95294
4597	81095	95275
4598	81111	95255
4599	81126	95235
4600	81145	95219
4601	81166	95205
4602	81184	95188
4603	81200	95169
4604	81216	95149
4605	81234	95132
4606	81250	95112
4607	81267	95093
4608	81284	95075
4609	81301	95057
4610	81319	95039
4611	81333	95018
4612	81351	95001
4613	81369	94984
4614	81388	94968
4615	81408	94952
4616	81426	94935
4617	81446	94921
4618	81464	94903
4619	81483	94888
4620	81503	94872
4621	81520	94854
4622	81538	94836
4623	81554	94818
4624	81572	94801
4625	81589	94782
4626	81606	94763
4627	81623	94745
4628	81641	94727
4629	81656	94706
4630	81672	94688
4631	81690	94670
4632	81708	94653
4633	81725	94635
4634	81746	94621
4635	81764	94603
4636	81781	94585
4637	81798	94567
4638	81818	94552
4639	81835	94534
4640	81854	94517
4641	81870	94498
4642	81886	94479
4643	81904	94461
4644	81919	94441
4645	81938	94424
4646	81955	94406
4647	81970	94385
4648	81988	94368
4649	82006	94351
4650	82026	94336
4651	82043	94317
4652	82059	94298
4653	82076	94280
4654	82094	94263
4655	82110	94243
4656	82126	94224
4657	82143	94205
4658	82162	94189
4659	82179	94171
4660	82197	94154
4661	82215	94137
4662	82232	94118
4663	82251	94102
4664	82269	94085
4665	82289	94070
4666	82307	94053
4667	82328	94038
4668	82343	94019
4669	82361	94001
4670	82378	93982
4671	82395	93964
4672	82411	93945
4673	82429	93928
4674	82445	93908
4675	82461	93888
4676	82480	93872
4677	82497	93854
4678	82513	93835
4679	82528	93815
4680	82543	93794
4681	82560	93775
4682	82578	93757
4683	82593	93737
4684	82609	93718
4685	82626	93699
4686	82643	93681
4687	82659	93661
4688	82673	93640
4689	82689	93620
4690	82705	93601
4691	82720	93580
4692	82736	93560
4693	82753	93543
4694	82770	93524
4695	82787	93505
4696	82804	93487
4697	82820	93468
4698	82838	93451
4699	82854	93431
4700	82871	93413
4701	82889	93396
4702	82907	93378
4703	82928	93364
4704	82945	93346
4705	82960	93326
4706	82979	93309
4707	82995	93290
4708	83015	93276
4709	83033	93258
4710	83051	93240
4711	83068	93223
4712	83083	93201
4713	83099	93182
4714	83116	93164
4715	83133	93146
4716	83149	93127
4717	83167	93109
4718	83186	93093
4719	83206	93078
4720	83222	93058
4721	83238	93039
4722	83257	93022
4723	83276	93007
4724	83297	92993
4725	83313	92973
4726	83328	92953
4727	83346	92935
4728	83361	92916
4729	83378	92897
4730	83396	92879
4731	83412	92861
4732	83426	92839
4733	83442	92819
4734	83456	92798
4735	83475	92781
4736	83494	92765
4737	83511	92747
4738	83526	92727
4739	83543	92708
4740	83560	92690
4741	83576	92670
4742	83594	92653
4743	83609	92633
4744	83627	92616
4745	83647	92601
4746	83665	92583
4747	83685	92568
4748	83702	92550
4749	83719	92531
4750	83738	92515
4751	83757	92499
4752	83775	92482
4753	83793	92464
4754	83809	92446
4755	83826	92427
4756	83841	92406
4757	83858	92388
4758	83876	92371
4759	83894	92354
4760	83911	92336
4761	83928	92317
4762	83946	92300
4763	83965	92284
4764	83985	92270
4765	84002	92250
4766	84017	92231
4767	84035	92213
4768	84054	92196
4769	84071	92179
4770	84088	92160
4771	84106	92143
4772	84121	92122
4773	84139	92105
4774	84156	92087
4775	84175	92071
4776	84191	92052
4777	84210	92035
4778	84226	92016
